Date,Open,High,Low,Close,Adj Close,Volume
2021-06-28,1009.0,1059.0,950.0,996.9500122070312,996.9500122070312,13385295
2021-06-29,996.4500122070312,1013.0,965.0,968.9000244140625,968.9000244140625,1718095
2021-06-30,969.6500244140625,976.7999877929688,938.0999755859375,947.0499877929688,947.0499877929688,802615
2021-07-01,944.5999755859375,1009.9000244140625,937.5499877929688,992.5,992.5,1558442
2021-07-02,995.0,1028.5999755859375,975.0,1018.25,1018.25,1033806
2021-07-05,1028.25,1136.0,1015.0,1094.4000244140625,1094.4000244140625,2783374
2021-07-06,1093.0,1111.0,1062.1500244140625,1066.550048828125,1066.550048828125,740940
2021-07-07,1069.0,1114.1500244140625,1065.0999755859375,1101.550048828125,1101.550048828125,787947
2021-07-08,1105.0,1152.4000244140625,1095.300048828125,1128.3499755859375,1128.3499755859375,1155280
2021-07-09,1135.0,1142.800048828125,1111.800048828125,1122.3499755859375,1122.3499755859375,306534
2021-07-12,1132.4000244140625,1211.0,1125.050048828125,1164.050048828125,1164.050048828125,1280205
2021-07-13,1182.0,1200.0,1171.300048828125,1192.4000244140625,1192.4000244140625,364654
2021-07-14,1203.0,1274.0,1179.0,1253.4000244140625,1253.4000244140625,940219
2021-07-15,1265.0,1325.0,1264.0,1295.8499755859375,1295.8499755859375,907243
2021-07-16,1307.550048828125,1322.0,1255.5999755859375,1281.5,1281.5,422670
2021-07-19,1268.0,1305.0,1257.550048828125,1297.699951171875,1297.699951171875,471816
2021-07-20,1309.9000244140625,1319.0,1260.0999755859375,1283.5999755859375,1283.5999755859375,327498
2021-07-22,1293.25,1296.0999755859375,1243.300048828125,1251.5,1251.5,170159
2021-07-23,1261.9000244140625,1261.9000244140625,1203.300048828125,1217.199951171875,1217.199951171875,379837
2021-07-26,1215.0,1232.699951171875,1146.699951171875,1196.25,1196.25,1673782
2021-07-27,1200.0,1247.0,1199.0,1221.8499755859375,1221.8499755859375,465929
2021-07-28,1225.0,1231.949951171875,1189.949951171875,1199.4000244140625,1199.4000244140625,332685
2021-07-29,1200.0,1234.0,1197.050048828125,1215.550048828125,1215.550048828125,642744
2021-07-30,1210.0,1227.199951171875,1197.9000244140625,1205.449951171875,1205.449951171875,448787
2021-08-02,1208.0,1305.0,1200.0,1274.4000244140625,1274.4000244140625,684320
2021-08-03,1282.0,1328.0,1274.0,1287.199951171875,1287.199951171875,720269
2021-08-04,1295.0,1320.0,1256.0,1264.699951171875,1264.699951171875,328843
2021-08-05,1270.949951171875,1282.0,1215.1500244140625,1228.8499755859375,1228.8499755859375,295442
2021-08-06,1234.0,1249.0,1220.5,1228.0999755859375,1228.0999755859375,145046
2021-08-09,1234.25,1236.5999755859375,1219.800048828125,1226.199951171875,1226.199951171875,153616
2021-08-10,1230.0,1245.9000244140625,981.0,1166.6500244140625,1166.6500244140625,349945
2021-08-11,1275.0,1300.0,1216.800048828125,1275.800048828125,1275.800048828125,2762675
2021-08-12,1276.0999755859375,1319.0,1255.5,1299.699951171875,1299.699951171875,968900
2021-08-13,1298.699951171875,1317.8499755859375,1270.0,1276.300048828125,1276.300048828125,339482
2021-08-16,1283.949951171875,1284.25,1207.5,1221.5,1221.5,666275
2021-08-17,1220.0,1390.0,1212.1500244140625,1377.449951171875,1377.449951171875,1818877
2021-08-18,1393.0,1397.5,1335.0999755859375,1369.9000244140625,1369.9000244140625,545465
2021-08-20,1367.0,1394.800048828125,1283.5,1291.800048828125,1291.800048828125,678995
2021-08-23,1304.9000244140625,1335.0999755859375,1220.75,1251.550048828125,1251.550048828125,576652
2021-08-24,1258.5999755859375,1284.199951171875,1247.0,1262.199951171875,1262.199951171875,234513
2021-08-25,1268.949951171875,1282.0,1255.050048828125,1275.9000244140625,1275.9000244140625,212085
2021-08-26,1282.300048828125,1295.0,1256.0,1288.0,1288.0,173384
2021-08-27,1275.0,1290.0,1261.0999755859375,1277.0,1277.0,194455
2021-08-30,1282.4000244140625,1314.449951171875,1255.0,1288.800048828125,1288.800048828125,333376
2021-08-31,1290.0,1309.0,1272.0,1285.4000244140625,1285.4000244140625,288729
2021-09-01,1292.6500244140625,1292.6500244140625,1260.0,1264.9000244140625,1264.9000244140625,202016
2021-09-02,1271.25,1278.1500244140625,1255.0,1257.75,1257.75,141226
2021-09-03,1257.0,1268.699951171875,1237.0,1239.050048828125,1239.050048828125,145519
2021-09-06,1242.0,1298.8499755859375,1242.0,1284.050048828125,1284.050048828125,333320
2021-09-07,1277.300048828125,1286.949951171875,1252.5,1256.25,1256.25,130842
2021-09-08,1263.0999755859375,1266.300048828125,1223.199951171875,1241.1500244140625,1241.1500244140625,240010
2021-09-09,1244.0,1260.0,1231.300048828125,1249.75,1249.75,148216
2021-09-13,1256.800048828125,1269.449951171875,1251.25,1264.550048828125,1264.550048828125,105456
2021-09-14,1269.0,1287.3499755859375,1243.300048828125,1256.449951171875,1256.449951171875,125863
2021-09-15,1262.75,1272.8499755859375,1241.0,1243.3499755859375,1243.3499755859375,129427
2021-09-16,1249.5999755859375,1253.550048828125,1240.050048828125,1247.25,1247.25,98735
2021-09-17,1255.0,1258.5,1223.449951171875,1230.25,1230.25,73880
2021-09-20,1229.0,1244.4000244140625,1210.0,1217.800048828125,1217.800048828125,141042
2021-09-21,1217.0,1254.800048828125,1209.5,1250.75,1250.75,168115
2021-09-22,1254.699951171875,1260.0,1216.0,1224.449951171875,1224.449951171875,96944
2021-09-23,1236.800048828125,1250.0,1225.0,1230.6500244140625,1230.6500244140625,53873
2021-09-24,1233.0,1243.0,1205.0,1223.8499755859375,1223.8499755859375,96238
2021-09-27,1230.0999755859375,1239.0,1215.75,1233.449951171875,1233.449951171875,66038
2021-09-28,1233.0,1233.0,1213.4000244140625,1225.199951171875,1225.199951171875,116030
2021-09-29,1225.050048828125,1227.75,1212.0999755859375,1214.449951171875,1214.449951171875,53789
2021-09-30,1220.550048828125,1254.75,1215.199951171875,1221.300048828125,1221.300048828125,108160
2021-10-01,1205.0,1224.800048828125,1205.0,1212.0,1212.0,54828
2021-10-04,1223.0999755859375,1245.550048828125,1212.0,1217.949951171875,1217.949951171875,92540
2021-10-05,1217.949951171875,1236.0,1204.1500244140625,1212.800048828125,1212.800048828125,125539
2021-10-06,1224.0,1224.8499755859375,1184.0,1193.8499755859375,1193.8499755859375,70228
2021-10-07,1209.0,1214.0,1193.1500244140625,1202.25,1202.25,113805
