Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,416.3500061035156,427.0,416.3500061035156,419.54998779296875,392.91741943359375,58234
2010-01-05,428.8999938964844,433.95001220703125,413.6000061035156,415.1499938964844,388.7967224121094,52004
2010-01-06,417.0,423.3999938964844,415.0,416.04998779296875,389.6396484375,36132
2010-01-07,419.8500061035156,422.20001220703125,413.25,415.95001220703125,389.5458984375,28347
2010-01-08,422.0,428.79998779296875,415.0,416.75,390.2951965332031,71037
2010-01-11,424.0,441.0,417.0,431.3999938964844,404.0152282714844,388829
2010-01-12,432.1499938964844,438.0,420.04998779296875,421.1000061035156,394.3690490722656,61596
2010-01-13,421.5,425.0,416.1000061035156,423.3999938964844,396.52301025390625,37807
2010-01-14,425.25,426.95001220703125,418.20001220703125,420.0,393.3388671875,23993
2010-01-15,418.1000061035156,461.54998779296875,418.1000061035156,441.1000061035156,413.0994567871094,624389
2010-01-18,443.04998779296875,456.95001220703125,435.5,439.1000061035156,411.2264404296875,195929
2010-01-19,444.6000061035156,456.0,427.0,432.0,404.57708740234375,303835
2010-01-20,434.0,443.5,424.29998779296875,426.5,399.4263000488281,83099
2010-01-21,415.0,425.0,402.5,407.54998779296875,381.67913818359375,67723
2010-01-22,405.0,405.0,385.0,393.95001220703125,368.9424743652344,57834
2010-01-25,390.0,408.0,390.0,392.75,367.8186340332031,30852
2010-01-27,389.70001220703125,394.8999938964844,365.0,370.6499938964844,347.1215515136719,41153
2010-01-28,384.8999938964844,384.8999938964844,358.0,360.70001220703125,337.8031921386719,25198
2010-01-29,355.0,370.0,342.3500061035156,361.0,338.08416748046875,39001
2010-02-01,360.0,374.0,357.0,371.20001220703125,347.6366271972656,28827
2010-02-02,377.0,382.5,365.0,368.1000061035156,344.7333984375,24765
2010-02-03,370.0,379.0,362.0,371.8500061035156,348.2453308105469,21904
2010-02-04,370.1000061035156,402.8999938964844,366.04998779296875,390.95001220703125,366.1329040527344,231330
2010-02-05,384.75,388.0,372.0,374.25,350.4930419921875,48222
2010-02-08,379.95001220703125,387.0,375.0,376.6000061035156,352.6938781738281,17762
2010-02-09,376.1000061035156,394.5,375.1000061035156,379.3500061035156,355.2693176269531,45009
2010-02-10,383.79998779296875,388.0,376.45001220703125,377.25,353.3025817871094,15191
2010-02-11,377.20001220703125,382.0,373.95001220703125,375.29998779296875,351.4763488769531,19421
2010-02-15,383.8999938964844,383.8999938964844,372.0,374.0,350.25885009765625,8613
2010-02-16,372.6499938964844,378.3500061035156,369.5,371.20001220703125,347.6366271972656,8584
2010-02-17,373.20001220703125,383.29998779296875,372.70001220703125,374.6499938964844,350.8675842285156,15712
2010-02-18,366.75,395.8500061035156,366.75,377.29998779296875,353.3493957519531,72961
2010-02-19,370.0,383.5,364.0,374.04998779296875,350.30572509765625,13533
2010-02-22,383.0,383.95001220703125,366.0,369.8500061035156,346.3722839355469,15719
2010-02-23,366.0,374.0,366.0,368.54998779296875,345.15484619140625,10038
2010-02-24,365.54998779296875,373.0,365.54998779296875,368.25,344.8739318847656,7598
2010-02-25,372.0,376.0,364.0,366.0,342.7667541503906,15907
2010-02-26,370.0,373.0,365.0,365.8999938964844,342.67303466796875,13592
2010-03-02,369.79998779296875,371.95001220703125,365.3999938964844,366.6499938964844,343.37542724609375,9126
2010-03-03,370.0,382.0,367.3500061035156,374.54998779296875,350.7739562988281,28745
2010-03-04,376.1000061035156,382.45001220703125,372.1499938964844,378.04998779296875,354.0518493652344,16856
2010-03-05,379.8999938964844,382.0,376.0,377.5,353.5367736816406,14308
2010-03-08,382.95001220703125,385.0,376.5,378.20001220703125,354.1923522949219,18013
2010-03-09,379.0,382.5,376.0,380.3500061035156,356.2057800292969,10207
2010-03-10,377.79998779296875,395.29998779296875,377.79998779296875,384.29998779296875,359.9050598144531,78047
2010-03-11,389.0,389.0,367.1000061035156,377.8999938964844,353.91131591796875,8225
2010-03-12,384.8999938964844,384.8999938964844,372.20001220703125,375.3500061035156,351.5232849121094,5134
2010-03-15,385.0,385.0,368.1000061035156,370.1000061035156,346.6064147949219,5400
2010-03-16,369.1000061035156,376.8999938964844,369.1000061035156,373.04998779296875,349.369140625,10444
2010-03-17,375.0,384.5,373.0,378.5,354.47320556640625,18346
2010-03-18,384.0,384.0,374.0,375.04998779296875,351.2422790527344,11064
2010-03-19,377.0,380.0,370.0,372.6000061035156,348.94781494140625,10398
2010-03-22,377.8999938964844,377.8999938964844,369.0,373.1499938964844,349.46282958984375,4772
2010-03-23,373.04998779296875,375.8500061035156,368.3999938964844,370.1499938964844,346.6533508300781,6926
2010-03-25,370.04998779296875,375.0,368.04998779296875,371.6000061035156,348.01129150390625,4760
2010-03-26,368.20001220703125,371.79998779296875,363.1000061035156,364.70001220703125,341.5492858886719,13349
2010-03-29,364.75,367.8500061035156,356.04998779296875,357.95001220703125,335.22772216796875,14805
2010-03-30,360.20001220703125,364.8500061035156,353.0,354.3500061035156,331.856201171875,12010
2010-03-31,352.6499938964844,363.6499938964844,352.6499938964844,354.0,331.5284423828125,9600
2010-04-01,359.0,371.0,358.0,368.1499938964844,344.7802734375,28931
2010-04-05,370.0,375.95001220703125,368.0,370.04998779296875,346.55963134765625,18709
2010-04-06,362.1499938964844,380.8999938964844,362.1499938964844,374.70001220703125,350.91448974609375,21408
2010-04-07,374.04998779296875,399.0,374.04998779296875,386.6499938964844,362.1059265136719,70728
2010-04-08,388.0,405.0,388.0,402.5,376.94976806640625,117741
2010-04-09,406.8999938964844,407.3500061035156,400.0,400.25,374.842529296875,18524
2010-04-12,404.3999938964844,415.3999938964844,400.0,408.8500061035156,382.8966979980469,75223
2010-04-13,409.79998779296875,412.8999938964844,401.1499938964844,402.45001220703125,376.9029541015625,26058
2010-04-15,404.54998779296875,414.79998779296875,397.1499938964844,399.70001220703125,374.32757568359375,61197
2010-04-16,400.0,405.0,390.04998779296875,392.75,367.8186340332031,16459
2010-04-19,396.3500061035156,396.3500061035156,384.0,389.0,364.3067321777344,9993
2010-04-20,385.1000061035156,397.0,385.1000061035156,389.5,364.77496337890625,12404
2010-04-21,392.0,405.3500061035156,390.0,399.1000061035156,373.76556396484375,23234
2010-04-22,396.0,406.0,396.0,399.8999938964844,374.5147705078125,25214
2010-04-23,402.8500061035156,404.8999938964844,398.0,401.25,375.779052734375,9788
2010-04-26,398.0,404.70001220703125,398.0,401.04998779296875,375.5918273925781,13783
2010-04-27,395.25,407.0,395.25,400.54998779296875,375.1235046386719,14626
2010-04-28,393.1499938964844,422.5,393.1499938964844,403.8999938964844,378.2608337402344,186373
2010-04-29,408.79998779296875,415.45001220703125,400.25,410.1000061035156,384.0672912597656,68455
2010-04-30,408.0,415.5,407.04998779296875,412.79998779296875,386.59588623046875,32070
2010-05-03,421.0,430.0,414.0,423.95001220703125,397.0382080078125,70615
2010-05-04,424.0,433.79998779296875,417.3999938964844,419.54998779296875,392.91741943359375,43276
2010-05-05,419.54998779296875,429.0,405.0,427.6000061035156,400.4564514160156,39527
2010-05-06,427.0,429.0,420.0,426.1000061035156,399.0516662597656,28313
2010-05-07,412.25,419.8500061035156,408.1000061035156,411.8999938964844,385.7530517578125,21529
2010-05-10,428.0,428.75,421.5,423.95001220703125,397.0382080078125,14081
2010-05-11,425.8999938964844,425.8999938964844,415.04998779296875,418.29998779296875,391.7467346191406,9190
2010-05-12,412.3500061035156,421.0,412.3500061035156,417.6499938964844,391.1380310058594,10639
2010-05-13,419.0,427.0,418.5,425.54998779296875,398.5365295410156,15064
2010-05-14,420.29998779296875,430.0,420.0,421.1499938964844,394.4158935546875,11415
2010-05-17,421.25,429.8999938964844,418.6000061035156,426.29998779296875,399.23895263671875,31536
2010-05-18,430.0,438.79998779296875,428.1499938964844,429.8999938964844,402.61041259765625,35964
2010-05-19,430.0,439.0,418.0,423.1499938964844,396.2889099121094,32891
2010-05-20,415.6000061035156,426.04998779296875,415.6000061035156,420.29998779296875,393.61981201171875,13285
2010-05-21,411.04998779296875,421.0,411.04998779296875,417.20001220703125,390.7166442871094,12918
2010-05-24,418.04998779296875,432.0,418.04998779296875,426.79998779296875,399.70721435546875,38295
2010-05-25,416.0,426.3500061035156,407.0,409.1000061035156,383.1308288574219,16096
2010-05-26,409.0,427.8999938964844,409.0,416.95001220703125,390.4825134277344,18868
2010-05-27,439.0,439.0,411.0,419.04998779296875,392.4490966796875,7126
2010-05-28,416.0,424.0,413.29998779296875,416.25,389.82696533203125,8730
2010-05-31,416.0,420.0,409.0,416.8999938964844,390.4356384277344,9087
2010-06-01,417.04998779296875,426.95001220703125,411.1000061035156,412.6499938964844,386.4554138183594,18612
2010-06-02,415.0,418.0,405.54998779296875,407.45001220703125,381.5855407714844,11851
2010-06-03,411.04998779296875,415.8999938964844,408.54998779296875,409.6000061035156,383.59906005859375,13029
2010-06-04,409.1000061035156,412.95001220703125,409.0,410.1000061035156,384.0672912597656,7106
2010-06-07,402.0,409.0,402.0,404.8500061035156,379.1505432128906,17082
2010-06-08,407.95001220703125,409.0,402.0,402.95001220703125,377.3711853027344,9542
2010-06-09,405.29998779296875,407.8999938964844,403.04998779296875,404.5,378.8227844238281,3420
2010-06-10,400.1000061035156,406.8999938964844,400.0,405.3999938964844,379.6656494140625,4369
2010-06-11,403.3500061035156,411.0,403.3500061035156,406.70001220703125,380.8831481933594,13527
2010-06-14,403.54998779296875,411.95001220703125,403.54998779296875,408.8500061035156,382.8966979980469,12075
2010-06-15,409.8999938964844,425.0,408.04998779296875,415.95001220703125,389.5458984375,41116
2010-06-16,416.0,424.5,415.1499938964844,418.75,392.1681823730469,20203
2010-06-17,420.0,424.0,417.54998779296875,418.70001220703125,392.1214599609375,14694
2010-06-18,419.8999938964844,428.70001220703125,407.5,412.70001220703125,386.5023193359375,27461
2010-06-21,418.5,421.0,411.1499938964844,414.3500061035156,388.0475158691406,15522
2010-06-22,414.8999938964844,419.5,410.04998779296875,415.5,389.12451171875,7478
2010-06-23,411.1499938964844,427.8999938964844,411.1499938964844,423.70001220703125,396.80401611328125,38781
2010-06-24,427.3500061035156,431.8500061035156,423.20001220703125,424.1000061035156,397.1786193847656,18344
2010-06-25,420.1499938964844,428.8999938964844,420.1499938964844,422.5,395.68017578125,10224
2010-06-28,425.70001220703125,425.70001220703125,420.04998779296875,421.1499938964844,394.4158935546875,10985
2010-06-29,416.45001220703125,439.0,416.45001220703125,423.8500061035156,396.9444274902344,61885
2010-06-30,417.20001220703125,428.3999938964844,414.5,416.29998779296875,389.8736877441406,27634
2010-07-01,417.0,424.3999938964844,417.0,422.54998779296875,395.7269592285156,9375
2010-07-02,422.54998779296875,427.0,417.04998779296875,423.5,396.61669921875,8093
2010-07-05,412.54998779296875,425.8999938964844,412.54998779296875,424.3999938964844,397.45947265625,4862
2010-07-06,424.3999938964844,430.0,424.3999938964844,426.1499938964844,399.0985107421875,12270
2010-07-07,424.54998779296875,429.0,420.45001220703125,421.6000061035156,394.8372802734375,14136
2010-07-08,429.0,429.0,418.04998779296875,420.29998779296875,393.61981201171875,14571
2010-07-09,427.0,433.0,422.0,428.04998779296875,400.8778076171875,28961
2010-07-12,420.6000061035156,434.0,420.6000061035156,431.25,403.874755859375,17604
2010-07-13,421.1000061035156,476.0,421.1000061035156,460.70001220703125,431.455322265625,805370
2010-07-14,463.5,468.0,450.5,456.75,427.7560119628906,191251
2010-07-15,459.95001220703125,468.5,455.0,458.25,429.1607666015625,100107
2010-07-16,458.25,479.29998779296875,455.3500061035156,460.3999938964844,431.1742858886719,487899
2010-07-19,462.8999938964844,464.6000061035156,452.3500061035156,454.8500061035156,425.97662353515625,53913
2010-07-20,450.0,456.3999938964844,445.1000061035156,446.5,418.1566467285156,40242
2010-07-21,449.95001220703125,464.0,442.3500061035156,460.5,431.26800537109375,106117
2010-07-22,460.04998779296875,466.3999938964844,456.0,458.3500061035156,429.2544860839844,33937
2010-07-23,458.0,465.95001220703125,458.0,461.8999938964844,432.5790710449219,38362
2010-07-26,460.0,465.70001220703125,455.0,462.95001220703125,433.56243896484375,25834
2010-07-27,464.75,478.70001220703125,461.3500061035156,467.79998779296875,438.1045837402344,119039
2010-07-28,467.0,477.0,462.29998779296875,468.75,438.9942932128906,63515
2010-07-29,465.8999938964844,465.8999938964844,452.79998779296875,455.8999938964844,434.3732604980469,20332
2010-07-30,455.8999938964844,484.95001220703125,455.8999938964844,471.3500061035156,449.0937805175781,151799
2010-08-02,476.79998779296875,483.0,470.54998779296875,473.6000061035156,451.23748779296875,63610
