Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,45.367515563964844,45.79212188720703,44.7469367980957,45.17154312133789,38.53572082519531,348945
2010-01-05,45.79212188720703,47.26190948486328,45.33485412597656,45.79212188720703,39.06513595581055,486765
2010-01-06,46.38003921508789,46.44536209106445,45.07355880737305,45.46550369262695,38.786495208740234,178067
2010-01-07,46.28205108642578,46.70665740966797,44.84492492675781,45.72679901123047,39.00940704345703,278389
2010-01-08,46.38003921508789,50.49544906616211,46.38003921508789,48.601051330566406,41.46143341064453,3284933
2010-01-11,48.99299621582031,50.56077194213867,48.99299621582031,49.156307220458984,41.93511199951172,1192642
2010-01-12,49.1236457824707,49.809547424316406,47.03327941894531,47.16392517089844,40.235416412353516,421289
2010-01-13,47.29457473754883,48.33975601196289,47.03327941894531,48.078460693359375,41.01560974121094,299211
2010-01-14,48.33975601196289,57.71375274658203,48.176448822021484,57.4851188659668,49.0403938293457,11790091
2010-01-15,58.53030014038086,58.59562683105469,53.63100051879883,54.545536041259766,46.53264617919922,3720729
2010-01-18,52.5858154296875,54.12092971801758,52.5858154296875,53.01042175292969,45.22304916381836,593071
2010-01-19,52.87977600097656,56.47259521484375,52.65114212036133,53.14107131958008,45.33448791503906,1525099
2010-01-20,53.7943115234375,55.721370697021484,53.27172088623047,53.467689514160156,45.61313247680664,704953
2010-01-21,52.912437438964844,53.435028076171875,49.025657653808594,49.776885986328125,42.46452713012695,773395
2010-01-22,48.99299621582031,51.80192947387695,47.35989761352539,49.90753173828125,42.57597732543945,923332
2010-01-25,49.156307220458984,51.8999137878418,48.79702377319336,49.35227966308594,42.102294921875,376734
2010-01-27,49.84220886230469,49.84220886230469,45.72679901123047,46.08607864379883,39.31589889526367,526344
2010-01-28,46.18406677246094,51.44264602661133,46.18406677246094,49.09098434448242,41.879371643066406,1183012
2010-01-29,48.99299621582031,49.319618225097656,46.77198028564453,48.50306701660156,41.377838134765625,378897
2010-02-01,49.1236457824707,50.59343338012695,47.88248825073242,49.025657653808594,41.82365417480469,309883
2010-02-02,49.90753173828125,50.756744384765625,48.40508270263672,48.699039459228516,41.54501724243164,414916
2010-02-03,49.51559066772461,50.16883087158203,48.82968521118164,49.319618225097656,42.07443618774414,274095
2010-02-04,49.45026397705078,49.45026397705078,47.35989761352539,47.621192932128906,40.62550354003906,130915
2010-02-05,45.20420455932617,46.90262985229492,45.13888168334961,46.18406677246094,39.39950942993164,235927
2010-02-08,48.24177169799805,48.601051330566406,46.73931884765625,48.27443313598633,41.18278884887695,178775
2010-02-09,48.601051330566406,49.58091354370117,47.555870056152344,47.81716537475586,40.79269027709961,176540
2010-02-10,47.88248825073242,49.58091354370117,47.88248825073242,48.437744140625,41.322105407714844,168591
2010-02-11,48.47040557861328,49.25429153442383,47.098602294921875,47.588531494140625,40.59764862060547,122337
2010-02-15,49.1236457824707,52.912437438964844,48.7317008972168,49.286956787109375,42.04656219482422,1917979
2010-02-16,49.646236419677734,50.887393951416016,49.156307220458984,49.4176025390625,42.15802764892578,512381
2010-02-17,50.234153747558594,50.234153747558594,48.437744140625,48.666378021240234,41.51716232299805,249500
2010-02-18,48.99299621582031,50.00551986694336,48.47040557861328,48.79702377319336,41.628604888916016,242779
2010-02-19,48.47040557861328,49.646236419677734,47.71917724609375,48.96033477783203,41.76792907714844,217498
2010-02-22,48.99299621582031,50.16883087158203,47.7518424987793,48.209110260009766,41.12705993652344,165617
2010-02-23,48.209110260009766,49.1236457824707,47.16392517089844,48.63371658325195,41.489288330078125,402819
2010-02-24,47.42522048950195,48.666378021240234,47.42522048950195,48.437744140625,41.322105407714844,106363
2010-02-25,47.71917724609375,49.51559066772461,47.68651580810547,48.99299621582031,41.7957878112793,239282
2010-02-26,49.58091354370117,51.54063415527344,48.24177169799805,50.00551986694336,42.65957260131836,316758
2010-03-02,50.82206726074219,51.08336639404297,49.678897857666016,50.46278762817383,43.04966735839844,103413
2010-03-03,49.97285842895508,51.997901916503906,49.97285842895508,51.44264602661133,43.885581970214844,271466
2010-03-04,52.25919723510742,52.25919723510742,50.6260986328125,50.82206726074219,43.356170654296875,63529
2010-03-05,50.6260986328125,51.27933883666992,50.299476623535156,50.46278762817383,43.04966735839844,86622
2010-03-08,50.46278762817383,51.93257522583008,50.46278762817383,50.65876007080078,43.21685791015625,90063
2010-03-09,50.756744384765625,50.95271682739258,50.397464752197266,50.49544906616211,43.0775260925293,62627
2010-03-10,50.69142150878906,51.93257522583008,50.299476623535156,50.52811050415039,43.10539245605469,141288
2010-03-11,50.887393951416016,51.214012145996094,50.299476623535156,50.46278762817383,43.04966735839844,69801
2010-03-12,50.854732513427734,50.887393951416016,50.299476623535156,50.46278762817383,43.04966735839844,75157
2010-03-15,49.809547424316406,51.54063415527344,49.319618225097656,50.6260986328125,43.188995361328125,171469
2010-03-16,50.95271682739258,50.95271682739258,50.36479949951172,50.6260986328125,43.188995361328125,39360
2010-03-17,51.27933883666992,51.27933883666992,50.00551986694336,50.16883087158203,42.79889678955078,57726
2010-03-18,50.299476623535156,50.6260986328125,49.809547424316406,50.00551986694336,42.65957260131836,42746
2010-03-19,50.299476623535156,50.299476623535156,49.25429153442383,49.54825210571289,42.26948547363281,55408
2010-03-22,48.99299621582031,49.646236419677734,47.88248825073242,48.37241744995117,41.26638412475586,52937
2010-03-23,48.699039459228516,49.188968658447266,46.90262985229492,47.098602294921875,40.1796875,129107
